case,age,sex,hispanic,race1,race2,race3,race4,race5,zip,licstate,drhgt_in,weight,noncdl,noncdltype,x,y
314,87,2,7.0,,,,,,98837.0,53,63.0,140.0,6.0,1.0,47.149902,-119.305972
314,44,2,0.0,,,,,,98850.0,53,70.0,125.0,6.0,1.0,47.309924,-120.075983
315,33,1,0.0,,,,,,99119.0,53,64.0,130.0,6.0,1.0,48.509215,-117.3149
316,58,2,7.0,,,,,,98284.0,53,65.0,180.0,6.0,1.0,48.546832,-122.135222
317,46,1,0.0,,,,,,98030.0,53,65.0,180.0,6.0,1.0,47.367214,-122.198051
317,25,1,7.0,,,,,,98030.0,53,65.0,135.0,1.0,1.0,47.367214,-122.198051
318,18,1,6.0,,,,,,99320.0,53,68.0,130.0,6.0,1.0,46.265888,-119.487243
319,28,2,0.0,,,,,,99352.0,53,61.0,125.0,6.0,1.0,46.25284,-119.287852
319,31,1,1.0,,,,,,99354.0,53,68.0,220.0,6.0,1.0,46.331677,-119.299782
320,64,2,0.0,,,,,,98058.0,53,64.0,220.0,1.0,1.0,47.442737,-122.123973
320,71,1,7.0,,,,,,98058.0,53,69.0,200.0,6.0,1.0,47.442737,-122.123973
321,27,1,7.0,,,,,,98367.0,53,66.0,160.0,6.0,1.0,47.461156,-122.698
321,43,1,0.0,,,,,,98312.0,53,67.0,230.0,6.0,1.0,47.573702,-122.786447
322,57,2,0.0,,,,,,99019.0,53,63.0,200.0,6.0,1.0,47.643175,-117.07562
323,23,1,0.0,,,,,,93647.0,6,72.0,170.0,6.0,1.0,36.60076,-119.175485
323,59,1,1.0,,,,,,98935.0,53,66.0,275.0,6.0,1.0,46.132575,-120.086236
324,53,1,0.0,,,,,,98664.0,53,74.0,260.0,6.0,1.0,45.61951,-122.577179
325,48,1,7.0,,,,,,98296.0,53,69.0,180.0,6.0,1.0,47.840783,-122.101084
325,55,1,0.0,,,,,,98296.0,53,70.0,270.0,6.0,1.0,47.840783,-122.101084
326,20,1,0.0,,,,,,98108.0,53,74.0,167.0,0.0,0.0,47.534862,-122.305794
326,56,1,0.0,,,,,,98026.0,53,65.0,176.0,6.0,1.0,47.840735,-122.33266
326,84,1,0.0,,,,,,98133.0,53,73.0,250.0,6.0,1.0,47.740485,-122.342826
326,48,1,0.0,,,,,,98208.0,53,68.0,192.0,6.0,1.0,47.901777,-122.186999
327,49,2,7.0,,,,,,98499.0,53,66.0,200.0,6.0,1.0,47.168693,-122.503347
327,49,2,0.0,,,,,,98580.0,53,67.0,190.0,6.0,1.0,46.998953,-122.521882
327,56,1,0.0,,,,,,98597.0,53,69.0,160.0,6.0,1.0,46.844426,-122.492804
327,68,1,0.0,,,,,,98580.0,53,69.0,260.0,6.0,1.0,46.998953,-122.521882
328,56,2,7.0,,,,,,98053.0,53,61.0,126.0,6.0,1.0,47.669256,-122.008454
328,26,1,0.0,,,,,,98065.0,53,73.0,165.0,6.0,1.0,47.584223,-121.791951
329,43,1,6.0,,,,,,99301.0,53,69.0,200.0,6.0,1.0,46.379233,-118.953781
330,18,1,0.0,,,,,,98684.0,53,74.0,180.0,6.0,1.0,45.630556,-122.514839
330,56,1,7.0,,,,,,98682.0,53,68.0,210.0,6.0,1.0,45.673209,-122.481745
330,44,1,0.0,,,,,,98675.0,53,71.0,210.0,6.0,1.0,45.828452,-122.342925
331,18,1,0.0,,,,,,98944.0,53,73.0,168.0,0.0,0.0,46.497628,-119.626676
331,18,1,0.0,,,,,,98938.0,53,67.0,125.0,6.0,2.0,46.388203,-120.094179
332,54,1,1.0,,,,,,95841.0,6,64.0,160.0,6.0,1.0,38.66037,-121.347394
332,52,1,0.0,,,,,,98944.0,53,69.0,210.0,6.0,1.0,46.497628,-119.626676
333,26,1,0.0,,,,,,98403.0,53,65.0,250.0,6.0,1.0,47.265966,-122.458532
334,76,1,0.0,,,,,,98052.0,53,69.0,220.0,6.0,1.0,47.68099,-122.120531
335,68,1,0.0,,,,,,0.0,95,,999.0,9.0,9.0,,
336,60,2,7.0,,,,,,98271.0,53,65.0,135.0,6.0,1.0,48.089968,-122.237681
336,19,2,0.0,,,,,,98292.0,53,65.0,135.0,6.0,1.0,48.216792,-122.31439
337,56,1,7.0,,,,,,98501.0,53,77.0,325.0,6.0,1.0,46.974504,-122.875987
338,52,1,7.0,,,,,,98201.0,53,73.0,280.0,6.0,1.0,48.006311,-122.210044
338,18,1,0.0,,,,,,85365.0,4,71.0,170.0,6.0,1.0,33.096439,-114.12534
339,27,1,0.0,,,,,,98201.0,53,73.0,280.0,6.0,1.0,48.006311,-122.210044
339,55,1,7.0,,,,,,98293.0,53,67.0,180.0,6.0,1.0,,
340,19,1,1.0,,,,,,99349.0,53,68.0,120.0,1.0,1.0,46.731191,-119.700579
340,35,1,0.0,,,,,,99337.0,53,69.0,210.0,6.0,1.0,46.073223,-119.09074
341,41,1,7.0,,,,,,99354.0,53,75.0,220.0,0.0,0.0,46.331677,-119.299782
343,31,1,0.0,,,,,,98837.0,53,69.0,165.0,1.0,1.0,47.149902,-119.305972
344,28,1,0.0,,,,,,98683.0,53,73.0,160.0,6.0,1.0,45.603287,-122.51017
345,22,1,7.0,,,,,,98056.0,53,67.0,140.0,6.0,1.0,47.512527,-122.190248
345,48,1,0.0,,,,,,98273.0,53,69.0,210.0,6.0,1.0,48.402754,-122.376148
346,22,1,7.0,,,,,,98445.0,53,69.0,150.0,6.0,1.0,47.139967,-122.409902
347,33,1,0.0,,,,,,98245.0,53,74.0,185.0,6.0,1.0,48.619663,-122.87177
348,18,1,0.0,,,,,,98272.0,53,71.0,208.0,6.0,1.0,47.848583,-121.894899
348,38,1,1.0,,,,,,85029.0,4,67.0,205.0,0.0,0.0,33.594738,-112.109861
349,65,1,0.0,,,,,,99357.0,53,63.0,200.0,1.0,1.0,46.89131,-119.661625
349,42,1,0.0,,,,,,98848.0,53,63.0,160.0,6.0,1.0,47.168643,-119.842939
350,87,2,7.0,,,,,,98563.0,53,69.0,145.0,6.0,1.0,47.193599,-123.615371
350,57,1,0.0,,,,,,98552.0,53,74.0,250.0,6.0,1.0,47.315176,-123.924198
351,22,1,0.0,,,,,,98032.0,53,66.0,180.0,6.0,1.0,47.391942,-122.257192
352,62,1,0.0,,,,,,98122.0,53,66.0,182.0,6.0,1.0,47.611046,-122.293207
353,34,2,0.0,,,,,,98391.0,53,62.0,130.0,6.0,1.0,47.177102,-122.166177
354,57,1,0.0,,,,,,98201.0,53,67.0,150.0,6.0,1.0,48.006311,-122.210044
355,74,1,0.0,,,,,,98030.0,53,67.0,185.0,6.0,1.0,47.367214,-122.198051
356,49,2,0.0,,,,,,98857.0,53,63.0,160.0,0.0,0.0,46.982733,-119.057609
356,41,2,1.0,,,,,,99344.0,53,66.0,160.0,6.0,1.0,46.820069,-119.178054
357,34,1,7.0,,,,,,98683.0,53,75.0,220.0,6.0,1.0,45.603287,-122.51017
358,36,1,0.0,,,,,,98273.0,53,70.0,160.0,6.0,1.0,48.402754,-122.376148
358,68,1,0.0,,,,,,98273.0,53,64.0,168.0,6.0,1.0,48.402754,-122.376148
359,18,2,0.0,,,,,,98467.0,53,64.0,130.0,6.0,7.0,47.203279,-122.567719
359,25,2,0.0,,,,,,98446.0,53,67.0,155.0,6.0,1.0,47.130032,-122.379451
361,29,1,0.0,,,,,,98106.0,53,69.0,205.0,0.0,0.0,47.544034,-122.349874
361,46,1,7.0,,,,,,98106.0,53,77.0,220.0,6.0,1.0,47.544034,-122.349874
362,27,1,7.0,,,,,,98375.0,53,76.0,230.0,6.0,1.0,47.103181,-122.333406
362,40,2,0.0,,,,,,98001.0,53,73.0,140.0,6.0,1.0,47.310617,-122.263291
363,25,1,2.0,,,,,,98032.0,53,69.0,140.0,6.0,1.0,47.391942,-122.257192
363,44,1,0.0,,,,,,98366.0,53,73.0,310.0,6.0,1.0,47.541253,-122.577029
364,77,1,0.0,,,,,,97132.0,41,71.0,235.0,6.0,1.0,45.324219,-122.98733
364,72,2,7.0,,,,,,98368.0,53,63.0,145.0,6.0,1.0,48.034402,-122.838953
365,22,1,0.0,,,,,,98596.0,53,71.0,155.0,6.0,1.0,46.492258,-122.952675
366,26,2,7.0,,,,,,98408.0,53,61.0,130.0,1.0,1.0,47.197399,-122.446518
367,30,2,0.0,,,,,,98270.0,53,64.0,180.0,6.0,1.0,48.056723,-122.146904
368,63,1,0.0,,,,,,98007.0,53,67.0,179.0,6.0,1.0,47.613825,-122.144365
368,31,2,0.0,,,,,,98264.0,53,65.0,220.0,6.0,1.0,48.950253,-122.459792
368,34,1,0.0,,,,,,98248.0,53,72.0,190.0,6.0,1.0,48.864419,-122.619419
369,69,2,0.0,,,,,,97019.0,41,64.0,185.0,6.0,1.0,45.515631,-122.24273
369,45,1,1.0,,,,,,98639.0,53,65.0,165.0,6.0,1.0,45.669909,-121.989665
370,78,1,7.0,,,,,,98328.0,53,76.0,225.0,6.0,1.0,46.86589,-122.157916
371,26,1,7.0,,,,,,17603.0,42,72.0,999.0,6.0,1.0,40.030839,-76.330432
371,35,2,0.0,,,,,,99027.0,53,67.0,135.0,6.0,1.0,47.710128,-117.12756
372,61,2,0.0,,,,,,98546.0,53,65.0,150.0,6.0,1.0,47.319431,-122.924974
374,22,1,0.0,,,,,,98802.0,53,64.0,130.0,6.0,1.0,47.48609,-120.180328
375,22,1,7.0,,,,,,98662.0,53,71.0,150.0,1.0,1.0,45.688497,-122.57785
376,998,8,0.0,,,,,,99999.0,99,,999.0,9.0,9.0,,
377,26,1,7.0,,,,,,98531.0,53,73.0,185.0,6.0,1.0,46.730437,-122.902774
378,32,1,7.0,,,,,,98611.0,53,72.0,240.0,6.0,1.0,46.305133,-122.900688
379,79,2,0.0,,,,,,98503.0,53,63.0,155.0,6.0,1.0,47.022032,-122.797103
379,22,1,0.0,,,,,,99999.0,1,72.0,205.0,0.0,0.0,,
380,87,2,7.0,,,,,,98092.0,53,63.0,165.0,6.0,1.0,47.287074,-122.113839
380,63,2,0.0,,,,,,98092.0,53,64.0,140.0,6.0,1.0,47.287074,-122.113839
381,21,2,7.0,,,,,,97838.0,41,,999.0,0.0,0.0,45.853004,-119.287265
382,36,1,0.0,,,,,,98444.0,53,71.0,150.0,6.0,1.0,47.153041,-122.448831
383,20,1,7.0,,,,,,98271.0,53,71.0,205.0,6.0,1.0,48.089968,-122.237681
383,55,1,7.0,,,,,,98258.0,53,67.0,248.0,6.0,1.0,48.04417,-122.077404
384,41,1,0.0,,,,,,99003.0,53,67.0,165.0,6.0,1.0,47.920209,-117.292679
384,21,2,7.0,,,,,,83815.0,16,64.0,112.0,6.0,1.0,47.726282,-116.789948
385,27,1,7.0,,,,,,98003.0,53,70.0,160.0,1.0,1.0,47.304801,-122.316969
386,61,2,0.0,,,,,,85203.0,4,70.0,186.0,6.0,1.0,33.450359,-111.802894
386,33,1,7.0,,,,,,98407.0,53,75.0,210.0,6.0,1.0,47.290365,-122.517747
387,25,2,0.0,,,,,,92612.0,6,63.0,110.0,6.0,1.0,33.65844,-117.826009
388,31,1,0.0,,,,,,98146.0,53,69.0,160.0,6.0,1.0,47.500058,-122.357848
388,41,1,7.0,,,,,,98103.0,53,70.0,190.0,6.0,1.0,47.678255,-122.338152
389,21,1,0.0,,,,,,99019.0,53,74.0,190.0,6.0,1.0,47.643175,-117.07562
390,36,1,0.0,,,,,,98503.0,53,72.0,200.0,6.0,1.0,47.022032,-122.797103
390,59,2,7.0,,,,,,98001.0,53,60.0,115.0,6.0,1.0,47.310617,-122.263291
391,17,2,7.0,,,,,,98030.0,53,62.0,100.0,6.0,2.0,47.367214,-122.198051
392,60,1,7.0,,,,,,99022.0,53,67.0,190.0,6.0,1.0,47.59978,-117.708985
393,19,1,0.0,,,,,,98930.0,53,71.0,155.0,6.0,2.0,46.2691,-119.891977
394,22,1,7.0,,,,,,98148.0,53,71.0,195.0,6.0,1.0,47.444098,-122.324859
395,38,2,7.0,,,,,,98382.0,53,63.0,135.0,6.0,1.0,48.023189,-123.106245
396,54,1,0.0,,,,,,98331.0,53,64.0,230.0,1.0,1.0,47.777349,-124.191674
397,71,1,7.0,,,,,,98346.0,53,70.0,260.0,6.0,1.0,47.820849,-122.525462
398,82,1,7.0,,,,,,98335.0,53,72.0,195.0,6.0,1.0,47.296947,-122.623661
399,999,8,0.0,,,,,,99999.0,99,,999.0,9.0,9.0,,
400,40,1,7.0,,,,,,99114.0,53,75.0,265.0,6.0,1.0,48.655198,-117.735834
402,16,2,0.0,,,,,,98055.0,53,64.0,105.0,6.0,2.0,47.446982,-122.201521
402,27,1,1.0,,,,,,98055.0,53,72.0,190.0,6.0,1.0,47.446982,-122.201521
403,31,1,0.0,,,,,,98232.0,53,67.0,165.0,6.0,1.0,48.570552,-122.411065
403,38,2,7.0,,,,,,98273.0,53,68.0,235.0,6.0,1.0,48.402754,-122.376148
404,28,1,7.0,,,,,,99336.0,53,74.0,240.0,6.0,1.0,46.21405,-119.175728
405,25,2,7.0,,,,,,98376.0,53,62.0,100.0,6.0,1.0,47.846837,-122.852262
405,35,1,0.0,,,,,,98362.0,53,69.0,158.0,6.0,1.0,47.930621,-123.365101
406,28,2,0.0,,,,,,98626.0,53,62.0,115.0,6.0,1.0,46.172049,-122.773959
407,71,1,7.0,,,,,,98271.0,53,71.0,260.0,6.0,1.0,48.089968,-122.237681
407,79,1,0.0,,,,,,98445.0,53,67.0,220.0,6.0,1.0,47.139967,-122.409902
408,87,1,0.0,,,,,,0.0,95,,999.0,9.0,9.0,,
408,22,2,0.0,,,,,,99101.0,53,62.0,148.0,6.0,1.0,48.320308,-117.92066
408,17,1,0.0,,,,,,99109.0,53,70.0,235.0,6.0,2.0,48.292946,-117.698546
408,60,1,0.0,,,,,,99217.0,53,67.0,176.0,6.0,1.0,47.740709,-117.261376
408,22,1,0.0,,,,,,99114.0,53,62.0,170.0,6.0,1.0,48.655198,-117.735834
409,36,1,7.0,,,,,,98576.0,53,72.0,270.0,6.0,1.0,46.837153,-122.638359
409,998,8,0.0,,,,,,99999.0,99,,999.0,9.0,9.0,,
409,998,8,0.0,,,,,,99999.0,99,,999.0,9.0,9.0,,
409,24,1,0.0,,,,,,98387.0,53,74.0,220.0,6.0,1.0,47.060925,-122.388908
410,63,1,7.0,,,,,,98531.0,53,72.0,218.0,6.0,1.0,46.730437,-122.902774
410,82,1,0.0,,,,,,98531.0,53,70.0,205.0,6.0,1.0,46.730437,-122.902774
411,39,1,7.0,,,,,,98040.0,53,79.0,265.0,6.0,1.0,47.567779,-122.232795
412,43,1,0.0,,,,,,98404.0,53,75.0,230.0,6.0,1.0,47.208981,-122.411638
413,34,1,7.0,,,,,,98290.0,53,68.0,144.0,6.0,1.0,47.955367,-121.978502
413,61,1,0.0,,,,,,98203.0,53,69.0,260.0,6.0,1.0,47.945519,-122.231096
413,49,1,0.0,,,,,,98258.0,53,71.0,240.0,6.0,1.0,48.04417,-122.077404
413,61,1,0.0,,,,,,98201.0,53,67.0,220.0,6.0,1.0,48.006311,-122.210044
414,38,2,0.0,,,,,,62002.0,17,67.0,186.0,6.0,1.0,38.938538,-90.125303
414,67,1,7.0,,,,,,98188.0,53,73.0,258.0,6.0,1.0,47.446413,-122.272098
415,36,1,7.0,,,,,,98607.0,53,68.0,145.0,6.0,1.0,45.642413,-122.379611
416,18,2,7.0,,,,,,98241.0,53,65.0,120.0,6.0,1.0,48.203972,-121.140144
417,19,1,7.0,,,,,,99012.0,53,72.0,140.0,6.0,1.0,47.382042,-117.192777
418,66,1,0.0,,,,,,98610.0,53,66.0,180.0,6.0,1.0,45.86589,-122.065218
418,35,2,7.0,,,,,,99326.0,53,64.0,140.0,6.0,1.0,46.650082,-118.853349
419,75,1,7.0,,,,,,98366.0,53,72.0,230.0,6.0,1.0,47.541253,-122.577029
420,44,1,0.0,,,,,,98372.0,53,70.0,205.0,6.0,1.0,47.205607,-122.266088
420,51,2,0.0,,,,,,98051.0,53,69.0,220.0,6.0,1.0,47.34621,-121.881291
420,48,1,0.0,,,,,,98422.0,53,75.0,200.0,6.0,1.0,47.290368,-122.392395
421,30,1,7.0,,,,,,98670.0,53,68.0,145.0,0.0,0.0,45.858976,-121.140927
422,23,1,0.0,,,,,,98409.0,53,74.0,175.0,6.0,1.0,47.210957,-122.481577
423,19,1,7.0,,,,,,98204.0,53,76.0,170.0,6.0,1.0,47.901362,-122.260891
423,27,1,0.0,,,,,,98208.0,53,73.0,200.0,6.0,1.0,47.901777,-122.186999
425,66,2,0.0,,,,,,98010.0,53,65.0,130.0,6.0,1.0,47.31199,-122.000503
426,16,1,0.0,,,,,,99203.0,53,69.0,230.0,6.0,2.0,47.628641,-117.402997
427,38,1,0.0,,,,,,98296.0,95,,999.0,9.0,9.0,47.840783,-122.101084
428,45,1,0.0,,,,,,98532.0,53,71.0,265.0,6.0,1.0,46.62629,-123.052671
429,34,2,7.0,,,,,,99224.0,53,60.0,140.0,6.0,1.0,47.65241,-117.526046
430,66,1,7.0,,,,,,98682.0,53,70.0,220.0,6.0,1.0,45.673209,-122.481745
431,38,1,7.0,,,,,,98007.0,53,74.0,215.0,6.0,1.0,47.613825,-122.144365
432,28,2,7.0,,,,,,98072.0,53,62.0,120.0,6.0,1.0,47.760785,-122.130531
433,40,1,0.0,,,,,,98311.0,53,70.0,200.0,6.0,1.0,47.631197,-122.631017
433,85,1,7.0,,,,,,98528.0,53,72.0,190.0,6.0,1.0,47.445724,-122.896929
433,45,1,0.0,,,,,,98546.0,53,78.0,205.0,6.0,1.0,47.319431,-122.924974
434,23,2,0.0,,,,,,98684.0,53,67.0,130.0,6.0,1.0,45.630556,-122.514839
435,21,2,7.0,,,,,,98008.0,53,67.0,250.0,6.0,1.0,47.605797,-122.099118
435,29,1,0.0,,,,,,98103.0,53,70.0,180.0,6.0,1.0,47.678255,-122.338152
435,27,2,0.0,,,,,,98203.0,53,66.0,130.0,6.0,1.0,47.945519,-122.231096
435,83,1,0.0,,,,,,98226.0,53,72.0,180.0,6.0,1.0,48.798606,-122.445693
436,18,1,1.0,,,,,,98953.0,53,69.0,180.0,6.0,2.0,46.442291,-120.226815
437,23,2,0.0,,,,,,98626.0,53,60.0,97.0,1.0,1.0,46.172049,-122.773959
437,42,1,0.0,,,,,,98611.0,53,72.0,230.0,6.0,1.0,46.305133,-122.900688
438,75,2,7.0,,,,,,98532.0,53,66.0,138.0,6.0,1.0,46.62629,-123.052671
438,37,1,0.0,,,,,,98532.0,53,80.0,270.0,6.0,1.0,46.62629,-123.052671
438,25,1,0.0,,,,,,98591.0,53,69.0,160.0,6.0,1.0,46.442319,-122.747383
439,56,1,7.0,,,,,,99030.0,53,68.0,175.0,6.0,1.0,47.484075,-117.110203
440,68,1,0.0,,,,,,70714.0,22,65.0,140.0,6.0,1.0,30.587189,-91.127633
441,62,1,7.0,,,,,,98841.0,53,62.0,340.0,6.0,1.0,48.359648,-119.268574
442,17,1,7.0,,,,,,98675.0,53,70.0,180.0,6.0,2.0,45.828452,-122.342925
443,32,1,7.0,,,,,,98168.0,53,72.0,175.0,6.0,1.0,47.489569,-122.29996
444,20,1,1.0,,,,,,99352.0,53,71.0,165.0,6.0,1.0,46.25284,-119.287852
444,52,1,0.0,,,,,,99344.0,53,72.0,245.0,6.0,1.0,46.820069,-119.178054
445,90,1,0.0,,,,,,98823.0,53,69.0,230.0,6.0,1.0,47.308654,-119.649345
445,65,1,0.0,,,,,,98857.0,53,71.0,250.0,6.0,1.0,46.982733,-119.057609
446,83,1,7.0,,,,,,98282.0,53,72.0,260.0,6.0,1.0,48.213258,-122.500085
446,52,1,0.0,,,,,,98292.0,53,74.0,250.0,6.0,1.0,48.216792,-122.31439
447,46,1,7.0,,,,,,98387.0,53,74.0,210.0,6.0,1.0,47.060925,-122.388908
447,20,1,0.0,,,,,,98035.0,53,71.0,157.0,6.0,1.0,,
448,57,1,7.0,,,,,,98404.0,53,68.0,140.0,6.0,1.0,47.208981,-122.411638
448,17,2,0.0,,,,,,98010.0,53,63.0,110.0,6.0,2.0,47.31199,-122.000503
449,39,2,0.0,,,,,,98801.0,53,66.0,220.0,6.0,1.0,47.423594,-120.336633
450,31,2,7.0,,,,,,99357.0,53,69.0,160.0,6.0,1.0,46.89131,-119.661625
451,46,1,0.0,,,,,,98513.0,53,66.0,150.0,6.0,1.0,46.97703,-122.733942
452,17,1,0.0,,,,,,98329.0,53,71.0,150.0,6.0,2.0,47.360807,-122.744173
453,34,1,0.0,,,,,,98944.0,53,65.0,153.0,6.0,1.0,46.497628,-119.626676
453,24,1,6.0,,,,,,98944.0,53,67.0,158.0,6.0,1.0,46.497628,-119.626676
453,62,1,0.0,,,,,,99350.0,53,70.0,190.0,6.0,1.0,46.183349,-119.696208
454,43,1,0.0,,,,,,98390.0,53,71.0,190.0,6.0,1.0,47.209523,-122.227504
455,72,2,7.0,,,,,,98118.0,53,61.0,150.0,6.0,1.0,47.540246,-122.268545
455,29,1,0.0,,,,,,98058.0,53,72.0,170.0,6.0,1.0,47.442737,-122.123973
455,33,2,0.0,,,,,,98178.0,53,69.0,155.0,6.0,1.0,47.499387,-122.243852
456,20,1,7.0,,,,,,98597.0,53,73.0,170.0,6.0,1.0,46.844426,-122.492804
456,66,2,0.0,,,,,,98597.0,53,61.0,140.0,6.0,1.0,46.844426,-122.492804
457,58,1,1.0,,,,,,98901.0,53,72.0,250.0,6.0,1.0,46.722625,-120.406039
460,22,2,0.0,,,,,,98022.0,53,61.0,145.0,0.0,0.0,47.216372,-121.912906
460,31,1,0.0,,,,,,98022.0,53,75.0,215.0,6.0,1.0,47.216372,-121.912906
461,52,2,7.0,,,,,,98188.0,53,62.0,160.0,6.0,1.0,47.446413,-122.272098
461,64,1,0.0,,,,,,98198.0,53,72.0,250.0,6.0,1.0,47.391319,-122.314971
462,15,2,0.0,,,,,,98387.0,53,,999.0,0.0,0.0,47.060925,-122.388908
463,49,2,7.0,,,,,,72712.0,5,60.0,130.0,1.0,1.0,36.346567,-94.25628
463,58,1,0.0,,,,,,99009.0,53,75.0,155.0,0.0,0.0,48.026086,-117.252446
464,22,2,7.0,,,,,,99206.0,53,66.0,145.0,6.0,1.0,47.629296,-117.254657
465,22,1,7.0,,,,,,99206.0,53,71.0,145.0,6.0,1.0,47.629296,-117.254657
466,50,2,7.0,,,,,,99109.0,53,65.0,190.0,6.0,1.0,48.292946,-117.698546
466,73,1,0.0,,,,,,99109.0,53,70.0,230.0,6.0,1.0,48.292946,-117.698546
466,54,1,0.0,,,,,,99005.0,53,63.0,285.0,6.0,1.0,47.844261,-117.366196
467,76,2,7.0,,,,,,98812.0,53,65.0,150.0,1.0,1.0,48.15237,-119.743479
468,23,1,7.0,,,,,,95377.0,6,67.0,160.0,6.0,1.0,37.673944,-121.517227
468,26,1,0.0,,,,,,33478.0,12,74.0,999.0,6.0,1.0,26.935021,-80.246071
469,33,1,0.0,,,,,,98501.0,53,72.0,180.0,6.0,1.0,46.974504,-122.875987
470,46,1,0.0,,,,,,98579.0,53,69.0,190.0,6.0,1.0,46.788202,-123.125481
471,45,1,0.0,,,,,,99155.0,53,70.0,195.0,6.0,1.0,48.249063,-118.965682
471,36,1,7.0,,,,,,99217.0,53,70.0,180.0,6.0,1.0,47.740709,-117.261376
471,28,1,0.0,,,,,,99008.0,53,70.0,200.0,6.0,1.0,47.503335,-117.933438
472,999,8,0.0,,,,,,99999.0,99,,999.0,9.0,9.0,,
473,43,1,7.0,,,,,,99122.0,53,70.0,160.0,6.0,1.0,47.687849,-118.208232
474,43,1,0.0,,,,,,98248.0,53,72.0,175.0,6.0,1.0,48.864419,-122.619419
475,64,1,7.0,,,,,,98030.0,53,67.0,170.0,6.0,1.0,47.367214,-122.198051
476,37,1,0.0,,,,,,99344.0,53,67.0,185.0,6.0,1.0,46.820069,-119.178054
477,33,1,0.0,,,,,,98047.0,53,67.0,145.0,6.0,1.0,47.261769,-122.248889
478,19,1,6.0,,,,,,98840.0,53,69.0,150.0,6.0,1.0,48.315129,-119.579942
478,25,1,0.0,,,,,,99344.0,53,70.0,380.0,6.0,1.0,46.820069,-119.178054
479,66,1,7.0,,,,,,98611.0,53,77.0,240.0,6.0,1.0,46.305133,-122.900688
480,40,1,7.0,,,,,,98057.0,53,71.0,160.0,6.0,1.0,47.47202,-122.2219
480,45,2,0.0,,,,,,98012.0,53,68.0,125.0,6.0,1.0,47.841376,-122.198939
481,50,1,0.0,,,,,,98801.0,53,76.0,240.0,6.0,1.0,47.423594,-120.336633
482,74,1,7.0,,,,,,98043.0,53,72.0,210.0,6.0,1.0,47.791111,-122.30779
482,88,1,0.0,,,,,,98020.0,53,71.0,175.0,6.0,1.0,47.802344,-122.374193
483,55,1,0.0,,,,,,98275.0,53,78.0,225.0,6.0,1.0,47.916786,-122.302643
483,33,1,0.0,,,,,,0.0,95,,999.0,9.0,9.0,,
483,37,1,0.0,,,,,,98036.0,53,65.0,190.0,6.0,1.0,47.809708,-122.280394
485,64,8,0.0,,,,,,98846.0,53,69.0,170.0,6.0,1.0,48.014734,-119.971145
486,65,1,0.0,,,,,,98021.0,53,,999.0,0.0,0.0,47.79253,-122.208207
487,29,2,7.0,,,,,,99040.0,53,63.0,150.0,1.0,1.0,47.89847,-118.003679
488,30,1,0.0,,,,,,98337.0,53,64.0,132.0,6.0,1.0,47.568714,-122.631558
489,40,2,0.0,,,,,,99403.0,53,66.0,200.0,6.0,1.0,46.362367,-117.282597
490,43,1,0.0,,,,,,98168.0,53,74.0,215.0,6.0,1.0,47.489569,-122.29996
490,48,2,0.0,,,,,,98272.0,53,65.0,155.0,6.0,1.0,47.848583,-121.894899
490,28,1,0.0,,,,,,98223.0,53,74.0,220.0,1.0,1.0,48.21712,-121.95354
491,20,1,0.0,,,,,,98264.0,53,74.0,220.0,6.0,1.0,48.950253,-122.459792
492,24,1,0.0,,,,,,98233.0,53,70.0,220.0,6.0,1.0,48.500911,-122.345655
493,23,1,0.0,,,,,,99508.0,2,77.0,185.0,6.0,1.0,61.2014,-149.817502
494,96,2,0.0,,,,,,98516.0,53,62.0,130.0,6.0,1.0,47.109685,-122.794261
495,23,1,0.0,,,,,,98040.0,53,70.0,180.0,6.0,1.0,47.567779,-122.232795
496,22,2,0.0,,,,,,99037.0,53,68.0,145.0,6.0,1.0,47.635784,-117.197605
497,74,1,0.0,,,,,,98043.0,53,71.0,200.0,6.0,1.0,47.791111,-122.30779
498,19,1,0.0,,,,,,98541.0,53,73.0,165.0,0.0,0.0,47.060731,-123.389742
500,999,8,0.0,,,,,,99999.0,98,,999.0,9.0,9.0,,
501,54,2,7.0,,,,,,98840.0,53,64.0,195.0,2.0,1.0,48.315129,-119.579942
502,55,1,0.0,,,,,,98092.0,53,73.0,175.0,6.0,1.0,47.287074,-122.113839
503,46,2,7.0,,,,,,98223.0,53,65.0,320.0,6.0,1.0,48.21712,-121.95354
504,31,8,7.0,,,,,,98271.0,53,69.0,190.0,6.0,1.0,48.089968,-122.237681
505,36,1,7.0,,,,,,98444.0,53,68.0,160.0,6.0,1.0,47.153041,-122.448831
505,23,1,0.0,,,,,,98388.0,53,74.0,192.0,6.0,1.0,47.20974,-122.684422
505,67,2,0.0,,,,,,98374.0,53,64.0,107.0,6.0,1.0,47.12908,-122.263923
505,44,2,0.0,,,,,,98391.0,53,62.0,140.0,6.0,1.0,47.177102,-122.166177
505,62,1,0.0,,,,,,98580.0,53,70.0,200.0,6.0,1.0,46.998953,-122.521882
506,20,2,7.0,,,,,,99336.0,53,67.0,130.0,1.0,1.0,46.21405,-119.175728
507,37,2,7.0,,,,,,98858.0,53,66.0,160.0,6.0,1.0,47.649353,-119.901464
1,19,1,1.0,1.0,,,,,92833.0,6,73.0,194.0,6.0,1.0,33.879329,-117.961752
