case,crash_dt,crash_tm,numfatal,crashtype
65,02/26/2021,16:50,1,29
65,02/26/2021,16:50,1,98
66,03/16/2021,3:24,1,6
67,03/07/2021,21:55,1,6
68,03/05/2021,22:22,1,24
68,03/05/2021,22:22,1,25
69,02/24/2021,9:15,1,13
70,03/16/2021,13:20,1,13
71,03/20/2021,16:10,2,66
71,03/20/2021,16:10,2,66
71,03/20/2021,16:10,2,98
71,03/20/2021,16:10,2,98
72,03/19/2021,17:05,1,86
72,03/19/2021,17:05,1,87
73,03/06/2021,3:03,1,1
74,03/24/2021,21:19,1,2
75,03/27/2021,19:40,1,69
75,03/27/2021,19:40,1,68
76,03/16/2021,12:53,1,50
76,03/16/2021,12:53,1,51
77,03/23/2021,23:59,1,6
78,03/24/2021,2:58,4,50
78,03/24/2021,2:58,4,51
79,03/31/2021,13:49,1,7
80,03/19/2021,3:23,1,13
81,03/31/2021,11:20,1,66
81,03/31/2021,11:20,1,66
82,04/01/2021,16:35,1,66
82,04/01/2021,16:35,1,66
83,04/02/2021,13:00,1,68
83,04/02/2021,13:00,1,69
84,03/31/2021,12:20,1,2
85,04/01/2021,13:35,1,80
85,04/01/2021,13:35,1,81
87,04/05/2021,11:24,1,92
88,04/05/2021,7:29,1,98
89,03/26/2021,4:42,1,28
89,03/26/2021,4:42,1,29
89,03/26/2021,4:42,1,98
90,01/29/2021,19:33,1,45
90,01/29/2021,19:33,1,46
90,01/29/2021,19:33,1,98
90,01/29/2021,19:33,1,98
91,04/06/2021,20:20,1,1
92,04/06/2021,15:16,2,46
92,04/06/2021,15:16,2,98
92,04/06/2021,15:16,2,98
92,04/06/2021,15:16,2,45
93,04/06/2021,17:11,1,13
94,04/02/2021,19:44,1,50
94,04/02/2021,19:44,1,51
94,04/02/2021,19:44,1,98
96,03/24/2021,16:49,1,13
97,03/24/2021,12:47,1,68
97,03/24/2021,12:47,1,69
98,04/12/2021,2:29,1,98
99,04/10/2021,6:00,1,50
99,04/10/2021,6:00,1,51
100,04/08/2021,12:15,1,52
100,04/08/2021,12:15,1,52
101,03/26/2021,23:02,1,1
102,03/30/2021,2:13,1,1
103,03/21/2021,21:02,1,6
103,03/21/2021,21:02,1,98
104,04/17/2021,20:09,2,7
105,04/15/2021,23:20,1,13
106,04/18/2021,0:17,1,1
107,04/16/2021,14:40,1,2
109,04/18/2021,14:04,1,0
110,04/21/2021,12:17,1,28
110,04/21/2021,12:17,1,29
111,04/24/2021,16:28,1,98
111,04/24/2021,16:28,1,98
112,03/16/2021,20:57,3,7
113,04/15/2021,18:17,1,20
113,04/15/2021,18:17,1,98
113,04/15/2021,18:17,1,21
113,04/15/2021,18:17,1,98
114,03/30/2021,20:20,1,13
115,01/26/2021,5:54,1,13
116,02/20/2021,21:00,1,50
116,02/20/2021,21:00,1,51
117,02/19/2021,5:30,2,13
119,04/15/2021,0:25,2,7
120,04/21/2021,11:07,1,13
121,04/20/2021,16:09,1,1
122,04/24/2021,0:00,1,6
123,04/25/2021,20:49,1,98
123,04/25/2021,20:49,1,98
124,04/24/2021,7:49,3,11
125,02/08/2021,11:12,1,82
125,02/08/2021,11:12,1,83
126,05/09/2021,0:14,1,13
128,05/05/2021,22:03,1,6
129,04/11/2021,18:59,1,13
130,04/18/2021,1:15,1,1
131,05/02/2021,17:31,1,1
132,05/10/2021,17:36,1,7
133,05/09/2021,16:10,2,87
133,05/09/2021,16:10,2,86
134,05/15/2021,13:55,1,69
134,05/15/2021,13:55,1,68
135,05/12/2021,15:48,1,50
135,05/12/2021,15:48,1,51
136,05/18/2021,23:56,1,2
137,05/18/2021,12:05,1,83
137,05/18/2021,12:05,1,82
138,05/17/2021,19:38,2,0
139,05/19/2021,16:20,1,13
140,04/21/2021,20:18,1,50
140,04/21/2021,20:18,1,51
141,05/14/2021,17:14,1,1
141,05/14/2021,17:14,1,98
142,05/21/2021,23:26,1,6
143,05/14/2021,23:43,1,13
144,05/08/2021,22:28,1,2
145,05/18/2021,17:45,1,6
145,05/18/2021,17:45,1,98
146,05/24/2021,0:17,1,1
148,05/16/2021,14:11,1,1
149,05/23/2021,0:00,1,6
150,05/24/2021,19:03,1,50
150,05/24/2021,19:03,1,51
151,05/07/2021,3:48,1,13
151,05/07/2021,3:48,1,98
152,05/04/2021,23:40,1,6
152,05/04/2021,23:40,1,98
153,05/10/2021,17:40,1,1
154,05/26/2021,21:08,1,98
154,05/26/2021,21:08,1,98
155,03/26/2021,19:03,1,13
156,04/10/2021,17:28,1,1
157,05/28/2021,10:43,1,7
158,05/29/2021,23:00,1,98
158,05/29/2021,23:00,1,24
158,05/29/2021,23:00,1,25
158,05/29/2021,23:00,1,98
159,05/28/2021,22:14,1,6
160,05/30/2021,21:48,1,2
161,05/29/2021,23:41,2,66
161,05/29/2021,23:41,2,66
161,05/29/2021,23:41,2,98
162,05/31/2021,15:22,1,13
163,05/15/2021,1:30,1,20
163,05/15/2021,1:30,1,21
165,06/01/2021,22:26,1,13
166,06/09/2021,0:36,1,13
167,06/08/2021,14:18,1,13
168,06/09/2021,16:12,1,47
168,06/09/2021,16:12,1,98
168,06/09/2021,16:12,1,45
169,06/09/2021,10:09,1,6
170,06/07/2021,16:38,2,50
170,06/07/2021,16:38,2,51
171,06/02/2021,11:23,1,13
172,06/08/2021,17:19,1,24
172,06/08/2021,17:19,1,25
173,06/12/2021,23:20,1,24
173,06/12/2021,23:20,1,25
174,06/10/2021,19:04,1,1
175,06/13/2021,19:04,1,1
176,06/13/2021,1:19,1,6
178,05/31/2021,17:16,1,66
178,05/31/2021,17:16,1,66
179,06/06/2021,0:02,1,13
180,06/10/2021,0:01,1,7
181,06/06/2021,4:08,1,98
183,06/18/2021,15:45,1,24
183,06/18/2021,15:45,1,25
184,06/14/2021,13:28,3,50
184,06/14/2021,13:28,3,51
185,05/28/2021,12:46,1,7
186,06/15/2021,19:08,2,66
186,06/15/2021,19:08,2,66
187,05/28/2021,21:07,1,6
188,01/25/2021,7:59,1,87
188,01/25/2021,7:59,1,86
189,06/22/2021,2:54,1,6
190,06/13/2021,15:37,1,68
190,06/13/2021,15:37,1,69
191,06/22/2021,20:45,1,13
192,06/12/2021,18:20,1,1
192,06/12/2021,18:20,1,98
193,06/22/2021,18:40,1,6
194,06/18/2021,19:32,1,13
195,06/22/2021,10:45,1,50
195,06/22/2021,10:45,1,51
196,06/26/2021,20:38,1,1
197,06/14/2021,22:19,2,50
197,06/14/2021,22:19,2,51
198,06/28/2021,21:14,1,6
199,06/26/2021,19:55,1,7
200,06/15/2021,9:39,1,68
200,06/15/2021,9:39,1,69
201,06/07/2021,3:54,1,50
201,06/07/2021,3:54,1,51
202,06/18/2021,13:32,1,20
202,06/18/2021,13:32,1,21
202,06/18/2021,13:32,1,98
204,07/01/2021,5:00,2,1
205,04/29/2021,15:58,1,50
205,04/29/2021,15:58,1,51
206,06/29/2021,4:36,1,13
207,07/04/2021,13:48,1,82
207,07/04/2021,13:48,1,83
208,06/06/2021,22:39,1,98
208,06/06/2021,22:39,1,13
209,07/04/2021,3:11,1,50
209,07/04/2021,3:11,1,51
209,07/04/2021,3:11,1,98
210,06/30/2021,21:53,1,13
210,06/30/2021,21:53,1,98
211,07/01/2021,14:37,1,1
212,07/04/2021,13:56,1,89
212,07/04/2021,13:56,1,88
213,07/02/2021,8:29,1,6
214,06/23/2021,11:21,1,82
214,06/23/2021,11:21,1,83
215,06/25/2021,0:50,1,1
216,06/30/2021,11:12,1,6
217,07/06/2021,19:00,1,82
217,07/06/2021,19:00,1,83
218,07/09/2021,11:59,2,20
218,07/09/2021,11:59,2,21
218,07/09/2021,11:59,2,98
219,06/25/2021,13:28,1,20
219,06/25/2021,13:28,1,21
219,06/25/2021,13:28,1,98
220,07/08/2021,15:45,1,6
221,07/09/2021,15:22,1,1
221,07/09/2021,15:22,1,98
221,07/09/2021,15:22,1,98
221,07/09/2021,15:22,1,98
222,07/12/2021,0:11,1,1
223,06/25/2021,4:55,1,24
223,06/25/2021,4:55,1,25
224,06/13/2021,8:18,1,50
224,06/13/2021,8:18,1,51
225,06/20/2021,19:44,1,1
226,07/10/2021,21:45,1,6
227,07/12/2021,19:22,1,1
228,07/05/2021,2:30,1,6
229,06/07/2021,16:22,3,50
229,06/07/2021,16:22,3,51
230,07/04/2021,18:34,1,98
230,07/04/2021,18:34,1,98
231,07/10/2021,1:22,1,6
232,06/21/2021,7:01,1,20
232,06/21/2021,7:01,1,21
233,07/19/2021,14:00,1,1
234,07/15/2021,15:09,1,1
236,07/11/2021,22:08,1,24
236,07/11/2021,22:08,1,25
238,07/17/2021,7:36,1,1
239,07/13/2021,20:08,1,50
239,07/13/2021,20:08,1,51
240,07/08/2021,14:25,1,15
241,07/21/2021,22:57,1,7
242,07/19/2021,13:01,1,1
243,07/22/2021,15:20,1,98
243,07/22/2021,15:20,1,98
244,07/25/2021,16:57,1,87
244,07/25/2021,16:57,1,86
245,07/23/2021,11:29,1,98
245,07/23/2021,11:29,1,98
246,07/18/2021,18:07,2,6
247,07/21/2021,16:40,1,86
247,07/21/2021,16:40,1,87
248,07/15/2021,6:22,1,89
248,07/15/2021,6:22,1,88
249,07/18/2021,6:20,1,13
250,07/17/2021,19:34,2,2
251,07/26/2021,0:05,1,98
252,06/23/2021,22:10,3,50
252,06/23/2021,22:10,3,50
252,06/23/2021,22:10,3,51
253,07/23/2021,15:05,1,1
254,07/27/2021,19:58,1,83
254,07/27/2021,19:58,1,82
255,07/24/2021,16:32,1,6
256,07/28/2021,22:58,1,13
258,05/10/2021,8:40,1,13
259,07/11/2021,2:43,1,98
260,07/08/2021,9:07,2,13
261,07/29/2021,14:23,1,50
261,07/29/2021,14:23,1,51
262,07/24/2021,16:24,2,50
262,07/24/2021,16:24,2,51
263,07/31/2021,21:22,1,24
263,07/31/2021,21:22,1,25
264,08/02/2021,19:40,1,6
265,07/29/2021,15:30,1,13
266,08/02/2021,14:20,1,87
266,08/02/2021,14:20,1,86
267,07/30/2021,15:41,1,98
267,07/30/2021,15:41,1,98
268,07/18/2021,20:00,1,13
269,08/03/2021,1:43,1,13
270,07/23/2021,4:00,1,98
271,07/29/2021,20:10,1,6
272,06/10/2021,20:00,1,0
272,06/10/2021,20:00,1,98
273,08/01/2021,0:43,1,13
274,08/03/2021,19:28,1,24
274,08/03/2021,19:28,1,25
275,07/26/2021,4:33,1,25
275,07/26/2021,4:33,1,24
276,07/30/2021,22:17,1,6
277,08/03/2021,18:36,1,6
277,08/03/2021,18:36,1,98
279,08/06/2021,15:48,1,66
279,08/06/2021,15:48,1,66
280,08/05/2021,10:05,3,6
281,08/06/2021,1:31,2,6
282,07/24/2021,19:52,1,50
282,07/24/2021,19:52,1,51
283,07/27/2021,16:52,1,50
283,07/27/2021,16:52,1,51
284,08/07/2021,23:32,2,86
284,08/07/2021,23:32,2,87
285,08/09/2021,4:00,1,1
286,08/08/2021,0:35,1,50
286,08/08/2021,0:35,1,98
286,08/08/2021,0:35,1,51
287,06/01/2021,21:25,1,6
288,06/02/2021,13:20,2,2
289,08/09/2021,22:42,1,13
290,08/10/2021,17:40,1,1
291,08/12/2021,0:00,2,32
291,08/12/2021,0:00,2,32
292,08/06/2021,5:08,1,50
292,08/06/2021,5:08,1,51
293,08/07/2021,3:18,1,98
294,08/02/2021,23:16,1,1
296,03/31/2021,11:59,1,13
297,06/25/2021,16:06,1,98
297,06/25/2021,16:06,1,98
298,08/11/2021,15:34,2,88
298,08/11/2021,15:34,2,89
299,08/12/2021,0:30,1,1
300,08/14/2021,0:01,1,13
302,08/15/2021,2:39,1,13
303,08/08/2021,15:50,1,24
303,08/08/2021,15:50,1,25
304,08/15/2021,16:03,1,6
305,08/16/2021,17:01,1,87
305,08/16/2021,17:01,1,86
305,08/16/2021,17:01,1,98
305,08/16/2021,17:01,1,98
306,08/16/2021,20:53,1,83
306,08/16/2021,20:53,1,82
307,08/08/2021,20:15,2,86
307,08/08/2021,20:15,2,87
308,08/10/2021,20:31,1,13
309,08/15/2021,0:00,1,1
310,08/19/2021,19:56,2,83
310,08/19/2021,19:56,2,82
310,08/19/2021,19:56,2,98
310,08/19/2021,19:56,2,98
311,08/11/2021,9:09,1,47
311,08/11/2021,9:09,1,45
312,08/19/2021,23:39,1,24
312,08/19/2021,23:39,1,25
314,07/14/2021,11:10,1,13
315,08/22/2021,13:28,1,68
315,08/22/2021,13:28,1,69
317,08/02/2021,16:14,1,1
318,08/23/2021,5:27,1,50
318,08/23/2021,5:27,1,51
318,08/23/2021,5:27,1,98
319,08/24/2021,13:01,1,66
319,08/24/2021,13:01,1,66
320,08/24/2021,16:09,1,98
320,08/24/2021,16:09,1,98
320,08/24/2021,16:09,1,98
321,07/23/2021,22:46,1,20
321,07/23/2021,22:46,1,21
323,08/05/2021,14:25,2,89
323,08/05/2021,14:25,2,88
324,08/07/2021,6:01,1,6
325,08/20/2021,7:14,1,6
325,08/20/2021,7:14,1,98
326,08/27/2021,12:37,1,13
327,08/29/2021,10:44,1,1
328,08/27/2021,7:45,1,7
329,08/10/2021,20:54,1,24
329,08/10/2021,20:54,1,25
330,08/20/2021,20:27,2,2
331,08/07/2021,18:30,1,1
332,08/26/2021,21:49,1,2
333,08/28/2021,6:43,1,1
335,08/14/2021,12:05,1,1
336,08/29/2021,20:25,1,13
336,08/29/2021,20:25,1,98
337,09/02/2021,18:47,1,68
337,09/02/2021,18:47,1,69
338,08/29/2021,17:07,1,6
339,08/29/2021,21:35,1,13
340,09/03/2021,18:30,1,2
341,08/23/2021,11:56,1,48
341,08/23/2021,11:56,1,48
342,09/02/2021,2:20,1,1
343,08/31/2021,22:16,3,86
343,08/31/2021,22:16,3,87
344,09/08/2021,2:13,1,6
345,09/03/2021,6:54,1,2
346,09/06/2021,15:21,1,1
347,08/28/2021,16:09,1,1
348,09/10/2021,3:40,1,13
349,09/12/2021,19:33,1,6
350,09/04/2021,14:42,1,89
350,09/04/2021,14:42,1,98
350,09/04/2021,14:42,1,88
351,09/12/2021,18:50,1,47
351,09/12/2021,18:50,1,45
352,09/03/2021,17:08,1,50
352,09/03/2021,17:08,1,51
353,06/05/2021,15:01,1,98
353,06/05/2021,15:01,1,98
353,06/05/2021,15:01,1,98
354,09/13/2021,2:55,1,13
355,09/06/2021,18:50,1,13
358,09/21/2021,20:35,1,88
358,09/21/2021,20:35,1,89
359,09/19/2021,23:45,1,1
360,09/15/2021,6:54,1,98
360,09/15/2021,6:54,1,98
361,09/22/2021,17:05,1,69
361,09/22/2021,17:05,1,68
362,09/21/2021,16:30,2,1
363,09/21/2021,20:54,1,1
364,09/22/2021,21:55,1,13
365,05/04/2021,18:33,1,86
365,05/04/2021,18:33,1,87
366,09/03/2021,15:26,1,13
367,09/22/2021,2:52,1,7
368,09/18/2021,13:09,1,6
369,09/20/2021,9:43,1,76
369,09/20/2021,9:43,1,77
370,09/18/2021,15:45,3,98
370,09/18/2021,15:45,3,98
371,09/05/2021,9:44,1,88
371,09/05/2021,9:44,1,89
372,09/26/2021,0:30,1,13
373,09/27/2021,19:54,1,2
374,09/20/2021,1:25,1,28
374,09/20/2021,1:25,1,29
375,08/31/2021,22:00,1,86
375,08/31/2021,22:00,1,87
376,09/06/2021,22:24,1,69
376,09/06/2021,22:24,1,68
376,09/06/2021,22:24,1,98
377,09/18/2021,22:00,1,6
378,09/29/2021,22:14,1,13
379,09/28/2021,6:27,1,13
379,09/28/2021,6:27,1,98
380,09/18/2021,3:00,3,6
381,08/08/2021,3:07,1,7
382,08/10/2021,13:44,1,13
383,09/22/2021,9:47,1,52
383,09/22/2021,9:47,1,52
384,09/22/2021,15:00,2,89
384,09/22/2021,15:00,2,88
385,09/25/2021,9:43,1,50
385,09/25/2021,9:43,1,51
386,10/01/2021,14:13,1,24
386,10/01/2021,14:13,1,25
387,10/02/2021,0:48,1,13
388,09/04/2021,19:13,1,86
388,09/04/2021,19:13,1,87
389,10/01/2021,16:55,1,89
389,10/01/2021,16:55,1,88
390,09/11/2021,1:14,1,1
391,10/03/2021,8:57,1,6
392,09/21/2021,7:22,1,69
392,09/21/2021,7:22,1,68
393,09/27/2021,20:37,1,1
394,09/25/2021,23:39,1,13
395,10/02/2021,3:43,1,25
395,10/02/2021,3:43,1,24
395,10/02/2021,3:43,1,98
396,09/16/2021,4:35,1,13
397,09/29/2021,2:02,1,52
397,09/29/2021,2:02,1,52
397,09/29/2021,2:02,1,98
397,09/29/2021,2:02,1,98
397,09/29/2021,2:02,1,98
398,09/22/2021,6:11,1,13
399,09/28/2021,19:53,1,13
400,09/22/2021,10:35,1,13
401,10/07/2021,21:20,1,6
402,10/03/2021,20:50,1,13
403,10/09/2021,1:58,1,13
404,10/03/2021,22:52,1,1
405,10/04/2021,23:06,1,6
406,10/08/2021,10:44,1,89
406,10/08/2021,10:44,1,88
407,10/11/2021,21:06,1,65
407,10/11/2021,21:06,1,64
409,09/30/2021,20:50,1,13
410,09/18/2021,6:56,1,50
410,09/18/2021,6:56,1,51
411,10/07/2021,12:43,1,98
411,10/07/2021,12:43,1,98
412,10/06/2021,10:05,2,88
412,10/06/2021,10:05,2,89
412,10/06/2021,10:05,2,98
412,10/06/2021,10:05,2,98
413,10/09/2021,11:30,1,28
413,10/09/2021,11:30,1,29
414,08/14/2021,8:08,1,88
414,08/14/2021,8:08,1,89
415,10/15/2021,20:47,1,13
416,10/15/2021,16:45,1,66
416,10/15/2021,16:45,1,66
417,03/30/2021,8:25,1,13
418,09/28/2021,20:46,1,1
419,10/06/2021,15:08,1,24
419,10/06/2021,15:08,1,25
420,10/09/2021,16:21,1,1
421,10/10/2021,6:36,1,13
422,10/11/2021,1:39,1,98
422,10/11/2021,1:39,1,6
423,09/19/2021,20:11,1,6
424,10/15/2021,7:06,1,2
425,10/15/2021,5:50,1,82
425,10/15/2021,5:50,1,83
425,10/15/2021,5:50,1,98
426,10/19/2021,16:59,1,1
427,09/22/2021,19:30,1,13
428,10/18/2021,18:43,1,20
428,10/18/2021,18:43,1,21
428,10/18/2021,18:43,1,98
429,10/20/2021,7:20,3,64
429,10/20/2021,7:20,3,65
430,10/25/2021,21:48,1,13
431,10/24/2021,15:59,1,13
432,10/25/2021,16:40,1,50
432,10/25/2021,16:40,1,51
433,10/22/2021,21:25,1,14
434,10/26/2021,14:56,1,50
434,10/26/2021,14:56,1,98
434,10/26/2021,14:56,1,51
435,09/16/2021,18:46,1,1
436,10/28/2021,23:36,1,13
437,10/28/2021,5:32,1,89
437,10/28/2021,5:32,1,88
438,10/18/2021,18:17,1,86
438,10/18/2021,18:17,1,87
438,10/18/2021,18:17,1,98
439,10/22/2021,18:55,1,82
439,10/22/2021,18:55,1,83
440,10/28/2021,14:25,1,64
440,10/28/2021,14:25,1,65
440,10/28/2021,14:25,1,98
440,10/28/2021,14:25,1,98
441,11/01/2021,22:19,1,83
441,11/01/2021,22:19,1,82
442,05/12/2021,16:24,1,13
443,10/07/2021,10:44,1,78
443,10/07/2021,10:44,1,79
444,10/11/2021,5:41,1,50
444,10/11/2021,5:41,1,51
445,10/30/2021,3:40,1,50
445,10/30/2021,3:40,1,51
446,10/27/2021,6:39,1,11
446,10/27/2021,6:39,1,98
447,10/23/2021,18:29,1,89
447,10/23/2021,18:29,1,88
449,11/02/2021,21:14,1,6
450,11/02/2021,22:50,1,98
450,11/02/2021,22:50,1,98
450,11/02/2021,22:50,1,12
451,11/01/2021,17:55,1,7
452,10/30/2021,4:23,1,13
453,11/07/2021,10:59,1,13
454,11/05/2021,13:04,1,6
455,11/08/2021,17:42,1,24
455,11/08/2021,17:42,1,25
455,11/08/2021,17:42,1,98
456,10/30/2021,23:02,1,13
458,11/05/2021,21:35,1,83
458,11/05/2021,21:35,1,82
459,11/02/2021,11:56,1,6
460,09/28/2021,2:02,1,1
461,11/03/2021,17:47,1,66
461,11/03/2021,17:47,1,66
462,11/09/2021,2:20,1,1
463,11/06/2021,17:27,1,1
464,11/03/2021,17:53,2,64
464,11/03/2021,17:53,2,65
464,11/03/2021,17:53,2,98
465,10/23/2021,21:24,1,6
466,11/06/2021,12:35,1,3
467,10/06/2021,18:39,1,1
468,10/17/2021,16:18,1,87
468,10/17/2021,16:18,1,86
469,11/14/2021,2:31,1,98
470,11/06/2021,15:50,1,98
470,11/06/2021,15:50,1,98
470,11/06/2021,15:50,1,98
471,08/30/2021,14:16,1,89
471,08/30/2021,14:16,1,88
472,11/12/2021,13:00,1,2
473,11/04/2021,23:52,1,13
474,10/22/2021,23:23,1,24
474,10/22/2021,23:23,1,25
475,11/13/2021,3:03,1,66
475,11/13/2021,3:03,1,66
476,11/09/2021,16:45,1,66
476,11/09/2021,16:45,1,66
476,11/09/2021,16:45,1,98
477,11/17/2021,6:03,1,98
477,11/17/2021,6:03,1,98
478,11/11/2021,22:13,1,1
479,11/17/2021,5:16,1,13
480,11/07/2021,16:40,1,47
480,11/07/2021,16:40,1,98
480,11/07/2021,16:40,1,45
481,11/09/2021,15:07,2,28
481,11/09/2021,15:07,2,29
481,11/09/2021,15:07,2,98
482,11/18/2021,12:50,2,50
482,11/18/2021,12:50,2,51
483,11/15/2021,19:17,1,24
483,11/15/2021,19:17,1,25
484,11/14/2021,0:19,2,98
486,10/25/2021,2:05,1,6
487,11/21/2021,3:08,1,68
487,11/21/2021,3:08,1,69
488,11/14/2021,19:06,2,64
488,11/14/2021,19:06,2,65
489,11/21/2021,3:30,1,0
490,11/01/2021,0:15,1,13
491,11/25/2021,15:52,1,24
491,11/25/2021,15:52,1,25
491,11/25/2021,15:52,1,98
491,11/25/2021,15:52,1,98
491,11/25/2021,15:52,1,98
492,11/25/2021,15:45,1,13
493,09/09/2021,23:51,1,13
494,12/02/2021,6:24,1,46
494,12/02/2021,6:24,1,45
495,09/15/2021,0:16,1,13
497,10/14/2021,3:04,1,7
498,11/12/2021,13:57,1,50
498,11/12/2021,13:57,1,98
498,11/12/2021,13:57,1,51
499,11/22/2021,13:56,1,13
500,11/25/2021,0:18,1,98
500,11/25/2021,0:18,1,98
501,11/19/2021,16:32,1,98
502,11/26/2021,15:55,2,68
502,11/26/2021,15:55,2,69
503,11/28/2021,5:45,1,13
504,11/18/2021,18:51,1,13
504,11/18/2021,18:51,1,98
505,08/04/2021,18:43,1,7
506,11/16/2021,18:04,1,88
506,11/16/2021,18:04,1,89
506,11/16/2021,18:04,1,98
507,11/29/2021,19:33,1,98
507,11/29/2021,19:33,1,98
508,11/23/2021,17:03,1,13
509,11/25/2021,2:15,1,24
509,11/25/2021,2:15,1,25
510,12/06/2021,20:50,1,98
510,12/06/2021,20:50,1,12
511,11/25/2021,17:47,1,1
512,10/24/2021,15:04,2,98
513,12/06/2021,18:59,1,69
513,12/06/2021,18:59,1,68
514,12/02/2021,5:11,1,86
514,12/02/2021,5:11,1,87
515,12/06/2021,10:59,1,92
516,12/04/2021,18:29,2,50
516,12/04/2021,18:29,2,51
517,11/24/2021,9:40,1,6
518,09/24/2021,2:21,1,6
519,12/04/2021,13:16,1,50
519,12/04/2021,13:16,1,51
519,12/04/2021,13:16,1,98
520,11/09/2021,11:56,1,87
520,11/09/2021,11:56,1,86
521,12/11/2021,17:01,1,13
521,12/11/2021,17:01,1,98
522,12/10/2021,6:41,1,13
523,12/11/2021,8:15,1,6
524,12/12/2021,17:04,1,20
524,12/12/2021,17:04,1,21
525,12/04/2021,1:44,1,20
525,12/04/2021,1:44,1,21
525,12/04/2021,1:44,1,98
526,12/08/2021,18:51,1,2
528,12/06/2021,9:45,1,92
529,04/04/2021,18:13,1,13
530,07/05/2021,10:59,1,13
531,11/15/2021,20:45,1,48
531,11/15/2021,20:45,1,48
532,12/03/2021,16:45,1,1
533,12/11/2021,2:12,1,13
534,12/14/2021,8:13,1,1
535,12/16/2021,20:36,1,64
535,12/16/2021,20:36,1,65
536,12/18/2021,21:40,2,98
537,12/20/2021,18:58,1,13
538,12/21/2021,0:28,1,68
538,12/21/2021,0:28,1,69
539,12/20/2021,1:47,1,1
540,12/20/2021,6:22,1,13
541,12/10/2021,16:39,1,13
542,12/18/2021,13:00,2,50
542,12/18/2021,13:00,2,51
543,12/21/2021,6:26,1,48
543,12/21/2021,6:26,1,48
544,12/20/2021,9:35,1,32
544,12/20/2021,9:35,1,32
545,12/15/2021,18:13,1,13
546,12/24/2021,19:18,1,86
546,12/24/2021,19:18,1,87
546,12/24/2021,19:18,1,98
547,12/24/2021,16:47,1,13
548,12/22/2021,13:49,1,66
548,12/22/2021,13:49,1,66
549,10/02/2021,19:54,1,13
550,12/27/2021,19:19,1,66
550,12/27/2021,19:19,1,66
551,12/21/2021,16:10,1,66
551,12/21/2021,16:10,1,66
551,12/21/2021,16:10,1,98
552,10/08/2021,21:26,1,13
553,12/19/2021,17:43,1,13
554,12/31/2021,8:27,1,48
554,12/31/2021,8:27,1,48
555,12/30/2021,9:18,1,6
556,10/04/2021,3:03,1,1
557,12/28/2021,19:31,1,13
558,12/31/2021,18:36,1,50
558,12/31/2021,18:36,1,51
559,12/20/2021,15:28,1,13
560,03/27/2021,23:18,1,13
561,12/26/2021,17:34,1,13
563,10/20/2021,3:19,1,13
565,08/17/2021,19:20,1,13
566,10/25/2021,1:54,1,13
567,11/07/2021,11:20,1,13
568,11/01/2021,15:36,1,13
569,11/03/2021,22:52,1,1
570,12/23/2021,7:05,1,13
571,06/28/2021,16:28,1,20
571,06/28/2021,16:28,1,21
572,09/11/2021,0:21,2,64
572,09/11/2021,0:21,2,65
573,09/13/2021,17:15,1,1
574,09/09/2021,0:11,1,0
575,07/09/2021,12:40,1,83
575,07/09/2021,12:40,1,82
577,10/21/2021,14:31,1,98
578,11/24/2021,19:45,1,13
579,06/30/2021,0:20,1,13
580,11/10/2021,7:39,1,2
582,01/30/2021,17:47,1,1
583,04/02/2021,15:22,1,48
583,04/02/2021,15:22,1,48
584,06/03/2021,2:52,1,13
585,09/19/2021,3:54,1,6
586,11/13/2021,21:48,1,13
587,12/19/2021,19:37,1,13
588,01/01/2021,1:00,1,13
589,06/02/2021,13:05,1,20
589,06/02/2021,13:05,1,21
589,06/02/2021,13:05,1,98
590,06/22/2021,14:19,1,98
591,08/09/2021,9:51,1,87
591,08/09/2021,9:51,1,86
592,08/17/2021,18:27,1,6
593,10/24/2021,0:42,1,13
594,10/31/2021,4:09,1,12
595,10/21/2021,19:00,1,13
596,07/12/2021,0:25,1,1
597,12/27/2021,23:02,1,1
598,08/05/2021,5:54,1,82
598,08/05/2021,5:54,1,83
599,02/25/2021,15:50,1,68
599,02/25/2021,15:50,1,69
600,06/01/2021,15:26,1,13
601,08/23/2021,21:39,1,1
602,12/06/2021,9:22,1,13
603,02/06/2021,20:00,1,13
604,03/16/2021,22:08,1,1
605,04/07/2021,17:28,1,82
605,04/07/2021,17:28,1,83
606,04/24/2021,23:33,1,13
607,05/07/2021,22:50,1,13
608,06/15/2021,6:12,1,50
608,06/15/2021,6:12,1,51
609,06/24/2021,12:39,1,88
609,06/24/2021,12:39,1,89
610,06/29/2021,18:08,1,83
610,06/29/2021,18:08,1,82
611,11/28/2021,6:18,1,11
612,12/15/2021,19:26,1,88
612,12/15/2021,19:26,1,89
612,12/15/2021,19:26,1,98
613,06/25/2021,15:50,1,28
613,06/25/2021,15:50,1,29
614,08/09/2021,15:58,1,50
614,08/09/2021,15:58,1,51
615,01/03/2021,7:00,1,1
616,01/16/2021,18:15,1,6
617,02/12/2021,11:45,1,1
618,05/02/2021,19:57,1,68
618,05/02/2021,19:57,1,69
619,05/17/2021,17:15,1,13
620,05/13/2021,15:03,1,68
620,05/13/2021,15:03,1,69
621,05/24/2021,13:24,1,13
622,05/29/2021,20:32,1,44
622,05/29/2021,20:32,1,45
623,06/15/2021,16:04,1,6
624,07/26/2021,9:59,1,28
624,07/26/2021,9:59,1,29
